"Backend Name","Backend Rate","V6 Function Name"
HEDISMY2020AAB,alp.inv.nec,measure.HEDIS_MY2020_AAB
HEDISMY2020IADEDT,alp.cln.nec,measure.HEDIS_MY2020_IAD
HEDISMY2020PSA,Default,measure.HEDIS_MY2020_PSA
HEDISMY2021FUM30,ine.age[6-17],measure.HEDIS_MY2021_FUM
HEDISPMHPMY2020CISHEPA,Default,"measure.HEDISPMHPMY2020CISHEPA"
"HEDISPMHP2018AODInitiationOther",Default,"measure.HEDISPMHP2018AODInitiationOther"
HEDISMY2020ABXazith,alp.cln.nec,measure.HEDIS_MY2020_ABX
HEDISMY2020PND1B,alp.clm.nec,measure.HEDIS_MY2020_PND
HEDISMY2020IETBOP,alp.cln.enc.age[18-200],measure.HEDIS_MY2020_IET
OHA2021SBIRT2,alp.clnonly,measure.OHA_2021_SBIRT
HEDISMY2020URI,alp.clm.nec.age[0-17],measure.HEDIS_MY2020_URI
"HEDISPMNI2019AvoidanceOfImagingForBackPain",Default,"measure.HEDISPMNI2019AvoidanceOfImagingForBackPain"
HEDISMY2021ABXamox,alp.clm,"measure.HEDIS_MY2021_ABXamox"
"HEDISHPNE2019OlderAdultsPainAssess",Default,"measure.HEDISHPNE2019OlderAdultsPainAssess"
"IPPMedManagementAsthmaDispensing",Default,"measure.IPPMedManagementAsthmaDispensing"
"HEDISHPNE2019BreastCancerScreening",Default,"measure.HEDISHPNE2019BreastCancerScreening"
HEDISMY2021IPUT,alp.cln.enc,measure.HEDIS_MY2021_IPU
HEDISMY2021CISINFL,alp.clm.nec,measure.HEDIS_MY2021_CIS
HEDISMY2020FUM7,alp,measure.HEDIS_MY2020_FUM
HEDISCERTMY2020SMC,Default,"measure.HEDISCERTMY2020SMC"
"HEDISHPNE2019CDCA1cControlLessThan7",Default,"measure.HEDISHPNE2019CDCA1cControlLessThan7"
HEDISMY2020IADTELOP,Default,measure.HEDIS_MY2020_IAD
"HEDISHP2019MentalIllnessEdFollowUp30",Default,"measure.HEDISHP2019MentalIllnessEdFollowUp30"
HEDISMY2020SPDA,alp.cln,measure.HEDIS_MY2020_SPD
HEDISMY2020URIA,alp.cln.age[18-64],measure.HEDIS_MY2020_URI
HEDISHPMY2020ASFB,Default,"measure.HEDISHPMY2020ASFB"
"HEDISHPC2020AsthmaMedRatio",Default,"measure.HEDISHPC2020AsthmaMedRatio"
HEDISMY2021CISCMB4,alp.clm.nec,measure.HEDIS_MY2021_CIS
"HEDISHP2018CDCA1cControlLessThan8",Default,"measure.HEDISHP2018CDCA1cControlLessThan8"
"HEDISPMNIMY2020LBPAvoidance",Default,"measure.HEDISPMNIMY2020LBPAvoidance"
HEDISMY2021FUM30,age[65-200],measure.HEDIS_MY2021_FUM
"CCONE2018DevelopmentalScreening3yo",Default,"measure.CCONE2018DevelopmentalScreening3yo"
HEDISMY2020IETAT,alp.cln.nec.age[13-64],measure.HEDIS_MY2020_IET
HEDISMY2021CISCMB6,alp.clm.nec,measure.HEDIS_MY2021_CIS
HEDISMY2021FUA30,alp.clm.age[13-17],measure.HEDIS_MY2021_FUA
HEDISMY2020FSPMAST,Default,measure.HEDIS_MY2020_FSP
"HEDISPM2020CDCNephropathy",Default,"measure.HEDISPM2020CDCNephropathy"
HEDISMY2021SPCA,alp.nec,measure.HEDIS_MY2021_SPC
"ArcadiaHEDISBreastCancerScreening",Default,"measure.ArcadiaHEDISBreastCancerScreening"
HEDISMY2020URI,age[65-200],measure.HEDIS_MY2020_URI
HEDISMY2021ABXmiso,ine,"measure.HEDIS_MY2021_ABXmiso"
"HEDISPMNI2020W15SixPlusVisits",Default,"measure.HEDISPMNI2020W15SixPlusVisits"
"HEDISPMHP2019AntidepressantMedManagementCont",Default,"measure.HEDISPMHP2019AntidepressantMedManagementCont"
HEDISMY2021COUA,alp.age[65-200],measure.HEDIS_MY2021_COU
HEDISMY2020DAE1,alp.cln.nec,measure.HEDIS_MY2020_DAE
PQAFeb2019PDCRASA,Default,"measure.PQAFeb2019PDCRASA"
HEDISMY2020DRRA,alp.clm.age[12-64],measure.HEDIS_MY2020_DRR
"HEDISPM2019AdolescentWellCareVisits",Default,"measure.HEDISPM2019AdolescentWellCareVisits"
"HEDISPMHP2018PostpartumCare",Default,"measure.HEDISPMHP2018PostpartumCare"
"HEDISHPNE2020AODEngagementOther",Default,"measure.HEDISHPNE2020AODEngagementOther"
"HEDISHPNE2020AntipsychAdhere",Default,"measure.HEDISHPNE2020AntipsychAdhere"
"HEDISHP2018DiabetesStatinAdherence",Default,"measure.HEDISHP2018DiabetesStatinAdherence"
"HEDISHPMY2020IETAOT13to17",Default,"measure.HEDISHPMY2020IETAOT13to17"
HEDISMY2021FUA7,age[18-200],measure.HEDIS_MY2021_FUA
HEDISMY2021EDU,alp.nec,measure.HEDIS_MY2021_EDU
HEDISMY2021CISCMB7,alp.cln,measure.HEDIS_MY2021_CIS
HEDISMY2021FUM7,alp.cln.enc.age[6-64],measure.HEDIS_MY2021_FUM
HEDISMY2020FUM7,alp.clm.age[6-17],measure.HEDIS_MY2020_FUM
HEDISHPNEMY2020AAP20to44,Default,"measure.HEDISHPNEMY2020AAP20to44"
HEDISMY2020CRE1,alp.nec.age[65-200],measure.HEDIS_MY2020_CRE
"HEDISHPC2020MMA50Percent51to64",Default,"measure.HEDISHPC2020MMA50Percent51to64"
CCONE2020PostpartumCare,Default,"measure.CCONE2020PostpartumCare"
HEDISMY2021CISMMR,ine,measure.HEDIS_MY2021_CIS
HEDISMY2021IMAMEN,alp.clm,measure.HEDIS_MY2021_IMA
HEDISPMNIMY2020AAB65plus,Default,"measure.HEDISPMNIMY2020AAB65plus"
HEDISMY2021IPUT,alp.cln,measure.HEDIS_MY2021_IPU
"HEDISPMNI2018MedManageAsthma75Percent5to64",Default,"measure.HEDISPMNI2018MedManageAsthma75Percent5to64"
"HEDISPMHP2019AvoidanceOfImagingForBackPain",Default,"measure.HEDISPMHP2019AvoidanceOfImagingForBackPain"
"CMS159v7NIDepressionRemission12To17",Default,"measure.CMS159v7NIDepressionRemission12To17"
HEDISMY2020ASFB,alp.nec,"measure.HEDIS_MY2020_ASFE"
HEDISMY2020PODB,alp.clm.nec,measure.HEDIS_MY2020_POD
HEDISHPC2020MPT,Default,measure.HEDISHPC2020MPT
HEDISMY2020AISZOS,alp.nec,measure.HEDIS_MY2020_AIS
"HEDISHPNE2019AODEngagementAlcohol",Default,"measure.HEDISHPNE2019AODEngagementAlcohol"
HEDISMY2020APP,alp.clm.age[12-17],measure.HEDIS_MY2020_APP
"HEDISHPC2019PhysicalActivityChildAdol",Default,"measure.HEDISHPC2019PhysicalActivityChildAdol"
HEDISMY2020URI,Default,measure.HEDIS_MY2020_URI
HEDISMY2021IPUT,alp,measure.HEDIS_MY2021_IPU
HEDISMY2021POD,alp.nec,measure.HEDIS_MY2021_POD
HEDISHPCNEMY2020COL,Default,"measure.HEDISHPCNEMY2020COL"
HEDISCERTMY2020FUH7,Default,"measure.HEDISCERTMY2020FUH7"
"HEDISPMNI2018AntidepressantMedManagementAcute",Default,"measure.HEDISPMNI2018AntidepressantMedManagementAcute"
HEDISHPMY2020CISCMB2,Default,"measure.HEDISHPMY2020CISCMB2"
AMPMY2020CISOPV,Default,measure.AMPMY2020CISOPV
"HEDISHPC2020AODInitiationTotal",Default,"measure.HEDISHPC2020AODInitiationTotal"
"HEDISPMHP2019WellChild15Months6Visits",Default,"measure.HEDISPMHP2019WellChild15Months6Visits"
HEDISMY2020CDC4,alp.cln.nec,measure.HEDIS_MY2020_CDC
"OHA2021TobaccoScreenIntervention",alp.cln.enc,measure.OHA_2021_CSP
HEDISPMNIMY2020ASFA,Default,"measure.HEDISPMNIMY2020ASFA"
HEDISMY2021SPCA,alp,measure.HEDIS_MY2021_SPC
HEDISMY2020FUM7,alp.clm.nec.age[65-200],measure.HEDIS_MY2020_FUM
HEDISMY2021IETAOP,Default,measure.HEDIS_MY2021_IET
HEDISMY2020AAP,alp.nec,measure.HEDIS_MY2020_AAP
"HEDISHPC2020TelehealthAdjFUM7Day6to17",Default,"measure.HEDISHPC2020TelehealthAdjFUM7Day6to17"
HEDISHPMY2020FUM7,Default,"measure.HEDISHPMY2020FUM7"
HEDISMY2020IADTELT,alp.cln.enc,measure.HEDIS_MY2020_IAD
HEDIS2016ChildURI,Default,"measure.HEDIS2016ChildURI"
CCO2019TobaccoUsers,Default,"measure.CCO2019TobaccoUsers"
"CCO2019PhysicalActivityCounselingAges317",Default,"measure.CCO2019PhysicalActivityCounselingAges317"
HEDISPMHPMY2020WCV3to6,Default,"measure.HEDISPMHPMY2020WCV3to6"
"HEDISPM2019ADHDFollowUpContinuation",Default,"measure.HEDISPM2019ADHDFollowUpContinuation"
HEDISMY2021WCCB,alp.cln.nec.age[3-11],measure.HEDIS_MY2021_WCC
"HEDISHPC2018OlderAdultsMedReview",Default,"measure.HEDISHPC2018OlderAdultsMedReview"
HEDISPMNI2019DentalVisit,Default,"measure.HEDISPMNI2019DentalVisit"
"HEDISPMNIMY2020IETBOP13to17",Default,"measure.HEDISPMNIMY2020IETBOP13to17"
"HEDISHP2018PharyngitisTesting",Default,"measure.HEDISHP2018PharyngitisTesting"
HEDISMY2020CISHIB,alp.cln.nec,measure.HEDIS_MY2020_CIS
HEDISMY2020FSPPCI,alp.cln,measure.HEDIS_MY2020_FSP
HEDISMY2020IETAOT,alp.cln.nec.age[13-64],measure.HEDIS_MY2020_IET
MH2022HRSN,alp.clm.nec,measure.MH_2022_HRSN
HEDISMY2021LBP,alp.cln.inv,measure.HEDIS_MY2021_LBP
"HEDISPMHPMY2020DSFA18to64",Default,"measure.HEDISPMHPMY2020DSFA18to64"
HEDISMY2020WCV,alp.cln.enc.age[3-18],measure.HEDIS_MY2020_WCV
HEDISMY2021IADINPOT,ine,measure.HEDIS_MY2021_IAD
UDS2015ChildWeight,Default,"measure.UDS2015ChildWeight"
MH2022SDFUP,alp.clm,measure.MH_2022_SDFUP
HEDISMY2021AMR,age[51-64],measure.HEDIS_MY2021_AMR
HEDISMY2020CDC9,alp.cln,measure.HEDIS_MY2020_CDC
HEDISMY2021AMM2,alp.cln.nec,measure.HEDIS_MY2021_AMM
HEDISMY2021PCE2,alp.cln,measure.HEDIS_MY2021_PCE
HEDISHPNEMY2020CDC10,Default,"measure.HEDISHPNEMY2020CDC10"
"CMSChild2020LARCPostpartum60Day18to20",Default,"measure.CMSChild2020LARCPostpartum60Day18to20"
HEDISMY2021DDE3,alp,measure.HEDIS_MY2021_DDE
HEDISMY2020CHL,alp.nec,measure.HEDIS_MY2020_CHL
HEDISMY2020AHUT,alp.clm,measure.HEDIS_MY2020_AHU
"HEDISPMHPMY2020URI3monthsto17",Default,"measure.HEDISPMHPMY2020URI3monthsto17"
HEDISMY2021ADD1,alp.nec,measure.HEDIS_MY2021_ADD
"HEDISHPNE2020TelehealthAdjFUM7Day65plus",Default,"measure.HEDISHPNE2020TelehealthAdjFUM7Day65plus"
"HEDISHPNEMY2020DSFB18to64",Default,"measure.HEDISHPNEMY2020DSFB18to64"
HEDISMY2021IPUMAT,alp,measure.HEDIS_MY2021_IPU
ACO2015FallRiskScreening,Default,"measure.ACO2015FallRiskScreening"
HEDISMY2021COA3,alp.cln,measure.HEDIS_MY2021_COA
"HEDISPMHP2018OlderAdultsPainAssess",Default,"measure.HEDISPMHP2018OlderAdultsPainAssess"
"HEDISPMNI2018PostpartumCare",Default,"measure.HEDISPMNI2018PostpartumCare"
HEDISMY2020ABXceph1,alp.cln.enc,measure.HEDIS_MY2020_ABX
HEDISMY2021PRSINFLB,alp.cln.nec,"measure.HEDIS_MY2021_PRSE"
"HEDISHPC2018PhysicalActivityChildAdol",Default,"measure.HEDISHPC2018PhysicalActivityChildAdol"
HEDISMY2021HDO,alp.cln.nec,measure.HEDIS_MY2021_HDO
"HEDISHPCNE2020WCCBMI12to17",Default,"measure.HEDISHPCNE2020WCCBMI12to17"
IPPCadIvdComp,Default,measure.IPPCadIvdComp
"NQF1448DevelopmentalScreening3yo",Default,"measure.NQF1448DevelopmentalScreening3yo"
HEDISPMNIMY2020CISCMB8,Default,"measure.HEDISPMNIMY2020CISCMB8"
AMPMY2020CCO,alp.clm.nec,measure.AMPMY2020CCO
"HEDISHP2019MentalIllnessFollowUp30Day",Default,"measure.HEDISHP2019MentalIllnessFollowUp30Day"
"HEDISPMNI2020TelehealthAdjSMD",Default,"measure.HEDISPMNI2020TelehealthAdjSMD"
HEDISMY2021ABXpen,alp,"measure.HEDIS_MY2021_ABXpen"
OHA2021CSP3,alp.clm,measure.OHA_2021_CSP
HEDISMY2020FSPBARI,alp.cln.nec,measure.HEDIS_MY2020_FSP
"PQI15v2020AsthmaAdmitRate18to39",Default,"measure.PQI15v2020AsthmaAdmitRate18to39"
HEDISMY2020DAE2,alp.cln.enc,measure.HEDIS_MY2020_DAE
"HEDISHPCNE2020AODEngagementAlcohol",Default,"measure.HEDISHPCNE2020AODEngagementAlcohol"
HEDISHPMY2020PCR,Default,measure.HEDISHPMY2020PCR
"HEDISHP2020ChildhoodImmIPV",Default,"measure.HEDISHP2020ChildhoodImmIPV"
"HEDISPMNI2018ADHDFollowUpContinuation",Default,"measure.HEDISPMNI2018ADHDFollowUpContinuation"
"HEDISHP2020TelehealthAdjAPP",Default,"measure.HEDISHP2020TelehealthAdjAPP"
"HEDISPMHP2020MMA50Percent5to64",Default,"measure.HEDISPMHP2020MMA50Percent5to64"
HEDISMY2020WCV,alp.cln.enc.age[18-18],measure.HEDIS_MY2020_WCV
HEDISPMHPMY2020TRCM,Default,"measure.HEDISPMHPMY2020TRCM"
"HEDISPMHP2019ChildPrimaryCare1to6",Default,"measure.HEDISPMHP2019ChildPrimaryCare1to6"
NYQARRContFromDetox,Default,"measure.NYQARRContFromDetox"
AMPMY2020CDCCMB1,alp.nec,measure.AMPMY2020CDCCMB1
"CcoPqiHeartFailureAdmitRateClaims",Default,"measure.CcoPqiHeartFailureAdmitRateClaims"
HEDISMY2020ABX,alp.nec,measure.HEDIS_MY2020_ABX
HEDISMY2021PPC2,alp.cln.nec.age[0-64],measure.HEDIS_MY2021_PPC
OHA2021WCV,alp.nec.age[3-6],measure.OHA_2021_WCV
"HedisAdultAccessToHealthServices65Plus",Default,"measure.HedisAdultAccessToHealthServices65Plus"
"HEDISPMHP2019AdolescentImmHPV",Default,"measure.HEDISPMHP2019AdolescentImmHPV"
HEDISMY2020CISPNEU,Default,measure.HEDIS_MY2020_CIS
HEDISHPNE2020DDECKD,Default,"measure.HEDISHPNE2020DDECKD"
HEDISPMNIMY2020CWP,Default,"measure.HEDISPMNIMY2020CWP"
AMPMY2020PDC3,alp,measure.AMPMY2020PDC3
HEDISMY2021IPUS,alp,measure.HEDIS_MY2021_IPU
HEDISHPMY2020WCV18to21,Default,"measure.HEDISHPMY2020WCV18to21"
"HEDISPMHP2019ChildhoodImmRot",Default,"measure.HEDISPMHP2019ChildhoodImmRot"
"HEDISHPNE2020TelehealthAdjCBP",Default,"measure.HEDISHPNE2020TelehealthAdjCBP"
HEDISMY2020MPTTEL,Default,measure.HEDIS_MY2020_MPT
HEDISMY2020ABXconcern,alp.clm.nec,measure.HEDIS_MY2020_ABX
HEDISMY2020CRE4,alp.cln.age[18-64],measure.HEDIS_MY2020_CRE
HEDISHP2020W15NoVisits,Default,"measure.HEDISHP2020W15NoVisits"
HEDISHPCNEMY2020ASFA,Default,"measure.HEDISHPCNEMY2020ASFA"
"HEDISHPNE2019AODInitiationTotal",Default,"measure.HEDISHPNE2019AODInitiationTotal"
MUPatientReminder,Default,"measure.MUPatientReminder"
HEDISMY2021PCE1,alp.clm.nec,measure.HEDIS_MY2021_PCE
"HedisAntidepressantMedicationManagementCont",Default,"measure.HedisAntidepressantMedicationManagementCont"
HEDISMY2021UOPC,Default,measure.HEDIS_MY2021_UOP
HEDISMY2021DMS1,alp.nec,"measure.HEDIS_MY2021_DMSE"
"HEDISPMHP2020FUA7day13to18",Default,"measure.HEDISPMHP2020FUA7day13to18"
HEDISMY2020PPC2B,alp,measure.HEDIS_MY2020_PPC
HEDISHPMY2020IETBOT,Default,"measure.HEDISHPMY2020IETBOT"
HEDISMY2020PND2,alp.clm.nec,measure.HEDIS_MY2020_PND
"IPP2018AdolescentWellCareVisits",Default,"measure.IPP2018AdolescentWellCareVisits"
"HEDISPMHP2018AntidepressantMedManagementCont",Default,"measure.HEDISPMHP2018AntidepressantMedManagementCont"
HEDISPMMY2020FUM7,Default,"measure.HEDISPMMY2020FUM7"
"HEDISHPCNE2019AdultAccessToHealthServices20to44",Default,"measure.HEDISHPCNE2019AdultAccessToHealthServices20to44"
AMPMY2020CISINFL,alp,measure.AMPMY2020CISINFL
"HEDISPM2019CvdStatinReceived",Default,"measure.HEDISPM2019CvdStatinReceived"
"HEDISHPC2020TelehealthAdjFUM30Day18to64",Default,"measure.HEDISHPC2020TelehealthAdjFUM30Day18to64"
HEDISMY2020FUH30,alp.cln.enc.age[6-17],measure.HEDIS_MY2020_FUH
HEDISMY2020CDC10,alp.nec,measure.HEDIS_MY2020_CDC
HEDISMY2020SPDA,alp,measure.HEDIS_MY2020_SPD
HEDISMY2021PND1B,alp.clm.nec,"measure.HEDIS_MY2021_PNDE"
MH2022SDFUP,alp.nec,measure.MH_2022_SDFUP
OHA2021DisparityEdUtil,alp.cln.nec,"measure.OHA_2021_DISPARITYEDUTIL"
HEDISMY2021IADANYAL,alp.nec,measure.HEDIS_MY2021_IAD
MedicareAnnualWellness,Default,"measure.MedicareAnnualWellness"
CCO2017TobaccoStatus,Default,"measure.CCO2017TobaccoStatus"
"HEDISHPCNE2020AODInitiationTotal",Default,"measure.HEDISHPCNE2020AODInitiationTotal"
HEDISMY2020DRRA,alp.cln.enc.age[12-64],measure.HEDIS_MY2020_DRR
HEDISMY2021PND1A,ine,"measure.HEDIS_MY2021_PNDE"
"HEDISHPNE2020APMBloodGlucoseAndCholesterol1to11",Default,"measure.HEDISHPNE2020APMBloodGlucoseAndCholesterol1to11"
AMPMY2020PDC2,alp.clm,measure.AMPMY2020PDC2
HEDISMY2020COUA,alp.cln.enc.age[18-64],measure.HEDIS_MY2020_COU
HEDISHPNE2020WCCPA3to11,Default,"measure.HEDISHPNE2020WCCPA3to11"
HEDISMY2020IETBAL,age[13-17],measure.HEDIS_MY2020_IET
NgacoAdmitRateHF,Default,measure.NgacoAdmitRateHF
HEDISMY2020IADOUTAL,alp,measure.HEDIS_MY2020_IAD
HEDISMY2020COA4,Default,measure.HEDIS_MY2020_COA
HEDISMY2021PDS1,alp.cln.enc,"measure.HEDIS_MY2021_PDSE"
"HEDISPMHP2017ChildPrimaryCare12Mto24M",Default,"measure.HEDISPMHP2017ChildPrimaryCare12Mto24M"
HEDISMY2021CRE2,alp.cln.enc.age[65-200],measure.HEDIS_MY2021_CRE
HEDISHPMY2020IETAAL,Default,"measure.HEDISHPMY2020IETAAL"
HEDISMY2020ABXamox,alp.cln.enc,measure.HEDIS_MY2020_ABX
"PQI08v2020HeartFailureAdmitRate18to64",Default,"measure.PQI08v2020HeartFailureAdmitRate18to64"
"AH2018DiabetesOptimalTesting",Default,"measure.AH2018DiabetesOptimalTesting"
"HEDISPMHP2018AdultAccessToHealthServices45to64",Default,"measure.HEDISPMHP2018AdultAccessToHealthServices45to64"
HEDISMY2021OSW,Default,measure.HEDIS_MY2021_OSW
HEDISMY2021ABXmacro,alp.cln.nec,"measure.HEDIS_MY2021_ABXmacro"
HEDISMY2021PND2B,alp.nec,"measure.HEDIS_MY2021_PNDE"
HEDISPMNI2020FUM30Day,Default,"measure.HEDISPMNI2020FUM30Day"
HEDISMY2021FUA7,alp.clm,measure.HEDIS_MY2021_FUA
AMPMY2020AMR,alp.clm,measure.AMPMY2020AMR
CMS131v5DmEyeExam,Default,"measure.CMS131v5DmEyeExam"
HEDISMY2020CCS,alp.cln.enc,measure.HEDIS_MY2020_CCS
"ACO2015BreastCancerScreening",Default,"measure.ACO2015BreastCancerScreening"
"Cigna2019RasAntagonist90DayFills",Default,"measure.Cigna2019RasAntagonist90DayFills"
HEDISMY2021AAP,alp.cln.nec.age[20-44],measure.HEDIS_MY2021_AAP
"HEDISHPCNE2020TelehealthAdjCOL",Default,"measure.HEDISHPCNE2020TelehealthAdjCOL"
"HEDISHPCNE2019EdAODFollowUp7Day",Default,"measure.HEDISHPCNE2019EdAODFollowUp7Day"
"HEDISHP2017HypertensionBPControl",Default,"measure.HEDISHP2017HypertensionBPControl"
HEDISMY2021FSPCC,alp.cln.nec,measure.HEDIS_MY2021_FSP
HEDISMY2021AISINFL,ine.age[65-200],"measure.HEDIS_MY2021_AISE"
"UDS2019ControllingHighBPClinical",Default,"measure.UDS2019ControllingHighBPClinical"
HEDISMY2021POD,Default,measure.HEDIS_MY2021_POD
HEDISPMHP2020URI3Moto17,Default,"measure.HEDISPMHP2020URI3Moto17"
HEDISMY2021AAB,alp.inv.age[18-64],measure.HEDIS_MY2021_AAB
HEDISMY2021PCE1,alp.cln.enc,measure.HEDIS_MY2021_PCE
HEDISHP2018ChildURI,Default,"measure.HEDISHP2018ChildURI"
HEDISMY2021IADANYOP,alp.cln.enc,measure.HEDIS_MY2021_IAD
HEDISMY2021IETAAL,alp.clm.nec.age[13-64],measure.HEDIS_MY2021_IET
"HEDISHPCNE2020ASFFollowUpCare",Default,"measure.HEDISHPCNE2020ASFFollowUpCare"
AMPMY2020CDC9,alp.clm,measure.AMPMY2020CDC9
HEDISMY2020APM3,alp,measure.HEDIS_MY2020_APM
HEDISMY2020HFS,alp,measure.HEDIS_MY2020_HFS
HEDISMY2020FUH30,alp.cln,measure.HEDIS_MY2020_FUH
"HEDISHPC2019ASFFollowUpCare",Default,"measure.HEDISHPC2019ASFFollowUpCare"
HEDISMY2020FSPBARI,alp,measure.HEDIS_MY2020_FSP
OHA2021TobaccoScreen,alp.cln,measure.OHA_2021_CSP
"OHA2021ADULTDIABETESORALEVALUATION",Default,"measure.OHA_2021_AdultDiabetesOralEvaluation"
"CCO2019NutritionCounselingAges317",Default,"measure.CCO2019NutritionCounselingAges317"
HEDISMY2021COA1,alp.cln.nec,measure.HEDIS_MY2021_COA
HEDISHPMY2020IMAHPV,Default,"measure.HEDISHPMY2020IMAHPV"
"HEDISHPNEMY2020AABInverse",Default,"measure.HEDISHPNEMY2020AABInverse"
"HEDISPM2018CDCA1cControlLessThan7",Default,"measure.HEDISPM2018CDCA1cControlLessThan7"
HEDISMY2020CHL,alp.clm.nec,measure.HEDIS_MY2020_CHL
CMSACO2021PREV7,Default,measure.CMSACO2021PREV7
"HEDISHP2018AmbulatoryCareOutpatient",Default,"measure.HEDISHP2018AmbulatoryCareOutpatient"
"HEDISHPC2019MentalHealthUtilEd",Default,"measure.HEDISHPC2019MentalHealthUtilEd"
"NQF0421AdultWeightScreen1864",Default,"measure.NQF0421AdultWeightScreen1864"
"HEDISPMNI2020ChildhoodImmVZV",Default,"measure.HEDISPMNI2020ChildhoodImmVZV"
HEDISMY2020URI,alp.cln.enc.age[0-17],measure.HEDIS_MY2020_URI
HEDISMY2020IETBOP,alp.nec.age[13-64],measure.HEDIS_MY2020_IET
"CCO2017CMSDentalSealant6to9",Default,"measure.CCO2017CMSDentalSealant6to9"
HEDISMY2020PRSINFLB,Default,"measure.HEDIS_MY2020_PRSE"
"HEDISHP2019UtilizationPHQ9AssessmentPeriod3",Default,"measure.HEDISHP2019UtilizationPHQ9AssessmentPeriod3"
HEDISMY2021CDC10,Default,measure.HEDIS_MY2021_CDC
HEDISMY2020URIB,alp.clm.nec.age[65-200],measure.HEDIS_MY2020_URI
"HEDISHP2018AdultAccessToHealthServices45to64",Default,"measure.HEDISHP2018AdultAccessToHealthServices45to64"
HEDISMY2021CDC1,alp.cln.inv,measure.HEDIS_MY2021_CDC
HEDISMY2020IETBOT,age[18-200],measure.HEDIS_MY2020_IET
"HEDISHPNE2019MedManageAsthma50Percent12to18",Default,"measure.HEDISHPNE2019MedManageAsthma50Percent12to18"
HEDISMY2021CRE3,age[65-200],measure.HEDIS_MY2021_CRE
HEDISHPC2020WCCNutrition,Default,"measure.HEDISHPC2020WCCNutrition"
STARSMY2020COA4,Default,measure.STARSMY2020COA4
HEDISMY2020URIB,alp.cln.enc,measure.HEDIS_MY2020_URI
HEDISHPCMY2020CISCMB3,Default,"measure.HEDISHPCMY2020CISCMB3"
HEDIS2017BackPain,Default,"measure.HEDIS2017BackPain"
MH2022HRSN,alp.cln.enc,measure.MH_2022_HRSN
HEDISMY2020W30B,alp,measure.HEDIS_MY2020_W30
HEDISMY2021IADANYAL,ine,measure.HEDIS_MY2021_IAD
HEDISMY2020FSPBARI,Default,measure.HEDIS_MY2020_FSP
HEDISMY2021IADIOPOT,Default,measure.HEDIS_MY2021_IAD
"HEDISHPCNEMY2020AAB3monthsto17Inverse",Default,"measure.HEDISHPCNEMY2020AAB3monthsto17Inverse"
HEDISHPNEMY2020APM1,Default,"measure.HEDISHPNEMY2020APM1"
HEDISMY2021AHUT,alp,measure.HEDIS_MY2021_AHU
HEDISMY2021AISPNEU,alp.cln.age[65-200],"measure.HEDIS_MY2021_AISE"
HEDISHPMY2020CDC2Inverse,Default,"measure.HEDISHPMY2020CDC2Inverse"
Hedis2016CopdSpirometry,Default,"measure.Hedis2016CopdSpirometry"
HEDISMY2021AAB,alp.nec.age[65-200],measure.HEDIS_MY2021_AAB
HEDISHPNEMY2020CISCMB10,Default,"measure.HEDISHPNEMY2020CISCMB10"
"HEDISHPC2018OlderAdultsFuncStatus",Default,"measure.HEDISHPC2018OlderAdultsFuncStatus"
"HEDISHPNE2019CDCBPControl",Default,"measure.HEDISHPNE2019CDCBPControl"
"HEDISHP2018AntidepressantMedManagementCont",Default,"measure.HEDISHP2018AntidepressantMedManagementCont"
HEDISMY2021IMACMB2,alp.clm,measure.HEDIS_MY2021_IMA
"HEDISPMHP2017ChildPrimaryCare7to11",Default,"measure.HEDISPMHP2017ChildPrimaryCare7to11"
HEDISMY2020WCV,alp.cln.enc,measure.HEDIS_MY2020_WCV
HEDISMY2020AMR,alp.age[51-64],measure.HEDIS_MY2020_AMR
CMS164v5IvdAspirin,Default,"measure.CMS164v5IvdAspirin"
HEDISMY2020WCV,alp.cln.nec.age[12-21],measure.HEDIS_MY2020_WCV
"HEDISPM2020DSFFollowUp18to44",Default,"measure.HEDISPM2020DSFFollowUp18to44"
HEDISMY2020AMBER,alp.cln,measure.HEDIS_MY2020_AMB
HEDISMY2021FUA30,alp.clm.age[18-200],measure.HEDIS_MY2021_FUA
"HEDISHP2018MedManageAsthma75Percent5to11",Default,"measure.HEDISHP2018MedManageAsthma75Percent5to11"
"HEDISHPNE2019ASFScreening",Default,"measure.HEDISHPNE2019ASFScreening"
NYQARR2021HIVviralLoad,Default,"measure.NYQARR2021HIVviralLoad"
"HEDISHP2020ChildhoodImmHIB",Default,"measure.HEDISHP2020ChildhoodImmHIB"
HEDISHPCNEMY2020CISVZV,Default,"measure.HEDISHPCNEMY2020CISVZV"
"HedisCDCA1cControlLessThan7",Default,"measure.HedisCDCA1cControlLessThan7"
"HEDISHP2020ChildhoodImmHBV",Default,"measure.HEDISHP2020ChildhoodImmHBV"
"HEDISHP2020TeleHealthAdjCDCA1cControlLessThan8",Default,"measure.HEDISHP2020TeleHealthAdjCDCA1cControlLessThan8"
HEDISMY2021WCCC,alp.clm.age[3-11],measure.HEDIS_MY2021_WCC
"HEDISHPCNEMY2020DSFB12to17",Default,"measure.HEDISHPCNEMY2020DSFB12to17"
HEDISMY2021UOPB,alp,measure.HEDIS_MY2021_UOP
"HEDISHPNE2019MetabolicMonAntipsychotics6to11",Default,"measure.HEDISHPNE2019MetabolicMonAntipsychotics6to11"
